scenario,period,technology,province,region_num,province_label,category,cost_usd,production_tons_annual,status,cost_per_ton
no_cap,1,bfbof,Region28Gansu,28,Gansu,Hydrogen,0.0,10003778.29773077,structural_zero,0.0
no_cap,1,bfbof,Region28Gansu,28,Gansu,Electricity,66507911.50566509,10003778.29773077,ok,6.648279232732653
no_cap,1,bfbof,Region29Qinghai,29,Qinghai,Investment,3344.79140781358,902281.3002961241,ok,0.003707038377849388
no_cap,1,bfbof,Region29Qinghai,29,Qinghai,Fixed O&M,81205317.02665116,902281.3002961241,ok,89.99999999999999
no_cap,1,bfbof,Region29Qinghai,29,Qinghai,Variable O&M,0.0,902281.3002961241,ok,0.0
no_cap,1,bfbof,Region29Qinghai,29,Qinghai,Coal,58452290.540938765,902281.3002961241,ok,64.78277951870999
no_cap,1,bfbof,Region29Qinghai,29,Qinghai,Natural Gas,0.0,902281.3002961241,structural_zero,0.0
no_cap,1,bfbof,Region29Qinghai,29,Qinghai,Steel Scrap,18406538.526040934,902281.3002961241,ok,20.400000000000002
no_cap,1,bfbof,Region29Qinghai,29,Qinghai,DRI,0.0,902281.3002961241,structural_zero,0.0
no_cap,1,bfbof,Region29Qinghai,29,Qinghai,Hydrogen,0.0,902281.3002961241,structural_zero,0.0
no_cap,1,bfbof,Region29Qinghai,29,Qinghai,Electricity,6044211.920184471,902281.3002961241,ok,6.69881102290471
no_cap,1,bfbof,Region30Ningxia,30,Ningxia,Investment,3869.849957565798,5299800.141417733,ok,0.0007301879041292651
no_cap,1,bfbof,Region30Ningxia,30,Ningxia,Fixed O&M,476982012.727596,5299800.141417733,ok,90.0
no_cap,1,bfbof,Region30Ningxia,30,Ningxia,Variable O&M,0.0,5299800.141417733,ok,0.0
no_cap,1,bfbof,Region30Ningxia,30,Ningxia,Coal,277500262.54287755,5299800.141417733,ok,52.360514573790006
no_cap,1,bfbof,Region30Ningxia,30,Ningxia,Natural Gas,0.0,5299800.141417733,structural_zero,0.0
no_cap,1,bfbof,Region30Ningxia,30,Ningxia,Steel Scrap,108115922.88492179,5299800.141417733,ok,20.400000000000006
no_cap,1,bfbof,Region30Ningxia,30,Ningxia,DRI,0.0,5299800.141417733,structural_zero,0.0
no_cap,1,bfbof,Region30Ningxia,30,Ningxia,Hydrogen,0.0,5299800.141417733,structural_zero,0.0
no_cap,1,bfbof,Region30Ningxia,30,Ningxia,Electricity,36021967.01047415,5299800.141417733,ok,6.796853852839444
no_cap,1,bfbof,Region31Xinjiang,31,Xinjiang,Investment,2304.926694502091,14602914.679975064,ok,0.00015784018088271312
no_cap,1,bfbof,Region31Xinjiang,31,Xinjiang,Fixed O&M,1314262321.1977558,14602914.679975064,ok,90.0
no_cap,1,bfbof,Region31Xinjiang,31,Xinjiang,Variable O&M,0.0,14602914.679975064,ok,0.0
no_cap,1,bfbof,Region31Xinjiang,31,Xinjiang,Coal,468132322.5860133,14602914.679975064,ok,32.057457901056004
no_cap,1,bfbof,Region31Xinjiang,31,Xinjiang,Natural Gas,0.0,14602914.679975064,structural_zero,0.0
no_cap,1,bfbof,Region31Xinjiang,31,Xinjiang,Steel Scrap,297899459.47149134,14602914.679975064,ok,20.400000000000002
no_cap,1,bfbof,Region31Xinjiang,31,Xinjiang,DRI,0.0,14602914.679975064,structural_zero,0.0
no_cap,1,bfbof,Region31Xinjiang,31,Xinjiang,Hydrogen,0.0,14602914.679975064,structural_zero,0.0
no_cap,1,bfbof,Region31Xinjiang,31,Xinjiang,Electricity,76155756.20566584,14602914.679975064,ok,5.215106564314726
no_cap,1,bfbofccs,Region1Beijing,1,Beijing,Investment,181284.70810971205,186.07043546160008,ok,974.2800228310549
no_cap,1,bfbofccs,Region1Beijing,1,Beijing,Fixed O&M,27194.21538363027,186.07043546160008,ok,146.15011415525183
no_cap,1,bfbofccs,Region1Beijing,1,Beijing,Variable O&M,0.0,186.07043546160008,ok,0.0
no_cap,1,bfbofccs,Region1Beijing,1,Beijing,Coal,16872.565010493097,186.07043546160008,ok,90.6783765440004
no_cap,1,bfbofccs,Region1Beijing,1,Beijing,Natural Gas,0.0,186.07043546160008,structural_zero,0.0
no_cap,1,bfbofccs,Region1Beijing,1,Beijing,Steel Scrap,3795.8368834166004,186.07043546160008,ok,20.39999999999978
no_cap,1,bfbofccs,Region1Beijing,1,Beijing,DRI,0.0,186.07043546160008,structural_zero,0.0
no_cap,1,bfbofccs,Region1Beijing,1,Beijing,Hydrogen,0.0,186.07043546160008,structural_zero,0.0
no_cap,1,bfbofccs,Region1Beijing,1,Beijing,Electricity,3339.734964741122,186.07043546160008,ok,17.94876739260576
no_cap,1,bfbofccs,Region2Tianjin,2,Tianjin,Investment,44604.195497047775,45.78169976988431,ok,974.2800228310633
no_cap,1,bfbofccs,Region2Tianjin,2,Tianjin,Fixed O&M,6691.000647590117,45.78169976988431,ok,146.1501141552531
no_cap,1,bfbofccs,Region2Tianjin,2,Tianjin,Variable O&M,0.0,45.78169976988431,ok,0.0
no_cap,1,bfbofccs,Region2Tianjin,2,Tianjin,Coal,4574.854052420003,45.78169976988431,ok,99.92757095990112
no_cap,1,bfbofccs,Region2Tianjin,2,Tianjin,Natural Gas,0.0,45.78169976988431,structural_zero,0.0
no_cap,1,bfbofccs,Region2Tianjin,2,Tianjin,Steel Scrap,933.9466753055232,45.78169976988431,ok,20.399999999997448
no_cap,1,bfbofccs,Region2Tianjin,2,Tianjin,DRI,0.0,45.78169976988431,structural_zero,0.0
no_cap,1,bfbofccs,Region2Tianjin,2,Tianjin,Hydrogen,0.0,45.78169976988431,structural_zero,0.0
no_cap,1,bfbofccs,Region2Tianjin,2,Tianjin,Electricity,807.1995120589359,45.78169976988431,ok,17.63148847937534
no_cap,1,bfbofccs,Region3Hebei,3,Hebei,Investment,57387.70520988348,58.90268081565145,ok,974.2800228310591
no_cap,1,bfbofccs,Region3Hebei,3,Hebei,Fixed O&M,8608.63352525786,58.90268081565145,ok,146.15011415525248
no_cap,1,bfbofccs,Region3Hebei,3,Hebei,Variable O&M,0.0,58.90268081565145,ok,0.0
no_cap,1,bfbofccs,Region3Hebei,3,Hebei,Coal,4700.25553317259,58.90268081565145,ok,79.7969713447007
no_cap,1,bfbofccs,Region3Hebei,3,Hebei,Natural Gas,0.0,58.90268081565145,structural_zero,0.0
no_cap,1,bfbofccs,Region3Hebei,3,Hebei,Steel Scrap,1201.6146886391448,58.90268081565145,ok,20.39999999999754
no_cap,1,bfbofccs,Region3Hebei,3,Hebei,DRI,0.0,58.90268081565145,structural_zero,0.0
no_cap,1,bfbofccs,Region3Hebei,3,Hebei,Hydrogen,0.0,58.90268081565145,structural_zero,0.0
no_cap,1,bfbofccs,Region3Hebei,3,Hebei,Electricity,1010.7095498359313,58.90268081565145,ok,17.158973680657475
no_cap,1,bfbofccs,Region4Shanxi,4,Shanxi,Investment,31610.464025007634,32.4449473295717,ok,974.2800228310595
no_cap,1,bfbofccs,Region4Shanxi,4,Shanxi,Fixed O&M,4741.832755978059,32.4449473295717,ok,146.15011415525254
no_cap,1,bfbofccs,Region4Shanxi,4,Shanxi,Variable O&M,0.0,32.4449473295717,ok,0.0
no_cap,1,bfbofccs,Region4Shanxi,4,Shanxi,Coal,2371.2964524451236,32.4449473295717,ok,73.0867715197005
no_cap,1,bfbofccs,Region4Shanxi,4,Shanxi,Natural Gas,0.0,32.4449473295717,structural_zero,0.0
no_cap,1,bfbofccs,Region4Shanxi,4,Shanxi,Steel Scrap,661.8769255231164,32.4449473295717,ok,20.399999999995494
no_cap,1,bfbofccs,Region4Shanxi,4,Shanxi,DRI,0.0,32.4449473295717,structural_zero,0.0
no_cap,1,bfbofccs,Region4Shanxi,4,Shanxi,Hydrogen,0.0,32.4449473295717,structural_zero,0.0
no_cap,1,bfbofccs,Region4Shanxi,4,Shanxi,Electricity,536.0759128921501,32.4449473295717,ok,16.52263162725334
no_cap,1,bfbofccs,Region5Innermongolia,5,Innermongolia,Investment,91031.928840261,93.43507688450904,ok,974.2800228310566
no_cap,1,bfbofccs,Region5Innermongolia,5,Innermongolia,Fixed O&M,13655.547152775756,93.43507688450904,ok,146.15011415525214
no_cap,1,bfbofccs,Region5Innermongolia,5,Innermongolia,Variable O&M,0.0,93.43507688450904,ok,0.0
no_cap,1,bfbofccs,Region5Innermongolia,5,Innermongolia,Coal,4337.941035216383,93.43507688450904,ok,46.42732879193025
no_cap,1,bfbofccs,Region5Innermongolia,5,Innermongolia,Natural Gas,0.0,93.43507688450904,structural_zero,0.0
no_cap,1,bfbofccs,Region5Innermongolia,5,Innermongolia,Steel Scrap,1906.0755684438927,93.43507688450904,ok,20.399999999999018
no_cap,1,bfbofccs,Region5Innermongolia,5,Innermongolia,DRI,0.0,93.43507688450904,structural_zero,0.0
no_cap,1,bfbofccs,Region5Innermongolia,5,Innermongolia,Hydrogen,0.0,93.43507688450904,structural_zero,0.0
no_cap,1,bfbofccs,Region5Innermongolia,5,Innermongolia,Electricity,1306.6225251714457,93.43507688450904,ok,13.984282656357246
no_cap,1,bfbofccs,Region6Liaoning,6,Liaoning,Investment,33281.45988971993,34.160055743533505,ok,974.2800228310549
no_cap,1,bfbofccs,Region6Liaoning,6,Liaoning,Fixed O&M,4992.4960464671885,34.160055743533505,ok,146.15011415525186
no_cap,1,bfbofccs,Region6Liaoning,6,Liaoning,Variable O&M,0.0,34.160055743533505,ok,0.0
no_cap,1,bfbofccs,Region6Liaoning,6,Liaoning,Coal,3320.604042860732,34.160055743533505,ok,97.20721967760026
no_cap,1,bfbofccs,Region6Liaoning,6,Liaoning,Natural Gas,0.0,34.160055743533505,structural_zero,0.0
no_cap,1,bfbofccs,Region6Liaoning,6,Liaoning,Steel Scrap,696.865137167952,34.160055743533505,ok,20.39999999999615
no_cap,1,bfbofccs,Region6Liaoning,6,Liaoning,DRI,0.0,34.160055743533505,structural_zero,0.0
no_cap,1,bfbofccs,Region6Liaoning,6,Liaoning,Hydrogen,0.0,34.160055743533505,structural_zero,0.0
no_cap,1,bfbofccs,Region6Liaoning,6,Liaoning,Electricity,621.1805153596919,34.160055743533505,ok,18.184411642164292
no_cap,1,bfbofccs,Region7Jilin,7,Jilin,Investment,40090.85048225759,41.14920715069364,ok,974.2800228310546
no_cap,1,bfbofccs,Region7Jilin,7,Jilin,Fixed O&M,6013.961322471979,41.14920715069364,ok,146.1501141552518
no_cap,1,bfbofccs,Region7Jilin,7,Jilin,Variable O&M,0.0,41.14920715069364,ok,0.0
no_cap,1,bfbofccs,Region7Jilin,7,Jilin,Coal,4164.179123240008,41.14920715069364,ok,101.19706822030018
no_cap,1,bfbofccs,Region7Jilin,7,Jilin,Natural Gas,0.0,41.14920715069364,structural_zero,0.0
no_cap,1,bfbofccs,Region7Jilin,7,Jilin,Steel Scrap,839.4438258738936,41.14920715069364,ok,20.399999999993764
no_cap,1,bfbofccs,Region7Jilin,7,Jilin,DRI,0.0,41.14920715069364,structural_zero,0.0
no_cap,1,bfbofccs,Region7Jilin,7,Jilin,Hydrogen,0.0,41.14920715069364,structural_zero,0.0
no_cap,1,bfbofccs,Region7Jilin,7,Jilin,Electricity,628.0725805404406,41.14920715069364,ok,15.263297254801504
no_cap,1,bfbofccs,Region8Heilongjiang,8,Heilongjiang,Investment,48481.04006233116,49.760888991088294,ok,974.2800228310563
no_cap,1,bfbofccs,Region8Heilongjiang,8,Heilongjiang,Fixed O&M,7272.559606514378,49.760888991088294,ok,146.15011415525203
no_cap,1,bfbofccs,Region8Heilongjiang,8,Heilongjiang,Variable O&M,0.0,49.760888991088294,ok,0.0
no_cap,1,bfbofccs,Region8Heilongjiang,8,Heilongjiang,Coal,4593.45688870093,49.760888991088294,ok,92.31058732740034
no_cap,1,bfbofccs,Region8Heilongjiang,8,Heilongjiang,Natural Gas,0.0,49.760888991088294,structural_zero,0.0
no_cap,1,bfbofccs,Region8Heilongjiang,8,Heilongjiang,Steel Scrap,1015.1221354181677,49.760888991088294,ok,20.399999999999327
no_cap,1,bfbofccs,Region8Heilongjiang,8,Heilongjiang,DRI,0.0,49.760888991088294,structural_zero,0.0
no_cap,1,bfbofccs,Region8Heilongjiang,8,Heilongjiang,Hydrogen,0.0,49.760888991088294,structural_zero,0.0
no_cap,1,bfbofccs,Region8Heilongjiang,8,Heilongjiang,Electricity,779.9089652197563,49.760888991088294,ok,15.673131670927958
no_cap,1,bfbofccs,Region9Shanghai,9,Shanghai,Investment,52455.032329531634,53.839790512287884,ok,974.2800228310657
no_cap,1,bfbofccs,Region9Shanghai,9,Shanghai,Fixed O&M,7868.691529465807,53.839790512287884,ok,146.15011415525348
no_cap,1,bfbofccs,Region9Shanghai,9,Shanghai,Variable O&M,0.0,53.839790512287884,ok,0.0
no_cap,1,bfbofccs,Region9Shanghai,9,Shanghai,Coal,5311.730016552845,53.839790512287884,ok,98.6580736294014
no_cap,1,bfbofccs,Region9Shanghai,9,Shanghai,Natural Gas,0.0,53.839790512287884,structural_zero,0.0
no_cap,1,bfbofccs,Region9Shanghai,9,Shanghai,Steel Scrap,1098.331726450572,53.839790512287884,ok,20.399999999998126
no_cap,1,bfbofccs,Region9Shanghai,9,Shanghai,DRI,0.0,53.839790512287884,structural_zero,0.0
no_cap,1,bfbofccs,Region9Shanghai,9,Shanghai,Hydrogen,0.0,53.839790512287884,structural_zero,0.0
no_cap,1,bfbofccs,Region9Shanghai,9,Shanghai,Electricity,1110.900234951379,53.839790512287884,ok,20.633442745246892
no_cap,1,bfbofccs,Region10Jiangsu,10,Jiangsu,Investment,49246.082095329795,50.54612733640059,ok,974.2800228310554
no_cap,1,bfbofccs,Region10Jiangsu,10,Jiangsu,Fixed O&M,7387.322280320845,50.54612733640059,ok,146.1501141552519
no_cap,1,bfbofccs,Region10Jiangsu,10,Jiangsu,Variable O&M,0.0,50.54612733640059,ok,0.0
no_cap,1,bfbofccs,Region10Jiangsu,10,Jiangsu,Coal,5325.958174329372,50.54612733640059,ok,105.3682735946005
no_cap,1,bfbofccs,Region10Jiangsu,10,Jiangsu,Natural Gas,0.0,50.54612733640059,structural_zero,0.0
no_cap,1,bfbofccs,Region10Jiangsu,10,Jiangsu,Steel Scrap,1031.1409976624677,50.54612733640059,ok,20.399999999997938
no_cap,1,bfbofccs,Region10Jiangsu,10,Jiangsu,DRI,0.0,50.54612733640059,structural_zero,0.0
no_cap,1,bfbofccs,Region10Jiangsu,10,Jiangsu,Hydrogen,0.0,50.54612733640059,structural_zero,0.0
no_cap,1,bfbofccs,Region10Jiangsu,10,Jiangsu,Electricity,1000.4225871581112,50.54612733640059,ok,19.792269751943213
no_cap,1,bfbofccs,Region11Zhejiang,11,Zhejiang,Investment,53512.326525047545,54.92499617261171,ok,974.2800228310513
no_cap,1,bfbofccs,Region11Zhejiang,11,Zhejiang,Fixed O&M,8027.294460603943,54.92499617261171,ok,146.1501141552513
no_cap,1,bfbofccs,Region11Zhejiang,11,Zhejiang,Variable O&M,0.0,54.92499617261171,ok,0.0
no_cap,1,bfbofccs,Region11Zhejiang,11,Zhejiang,Coal,5608.053681835823,54.92499617261171,ok,102.10385202779992
no_cap,1,bfbofccs,Region11Zhejiang,11,Zhejiang,Natural Gas,0.0,54.92499617261171,structural_zero,0.0
no_cap,1,bfbofccs,Region11Zhejiang,11,Zhejiang,Steel Scrap,1120.4699219211095,54.92499617261171,ok,20.399999999996915
no_cap,1,bfbofccs,Region11Zhejiang,11,Zhejiang,DRI,0.0,54.92499617261171,structural_zero,0.0
no_cap,1,bfbofccs,Region11Zhejiang,11,Zhejiang,Hydrogen,0.0,54.92499617261171,structural_zero,0.0
no_cap,1,bfbofccs,Region11Zhejiang,11,Zhejiang,Electricity,1094.5000999788144,54.92499617261171,ok,19.927176627179914
no_cap,1,bfbofccs,Region12Anhui,12,Anhui,Investment,55636.14201524332,57.10487817822205,ok,974.2800228310642
no_cap,1,bfbofccs,Region12Anhui,12,Anhui,Fixed O&M,8345.884464568982,57.10487817822205,ok,146.15011415525325
no_cap,1,bfbofccs,Region12Anhui,12,Anhui,Variable O&M,0.0,57.10487817822205,ok,0.0
no_cap,1,bfbofccs,Region12Anhui,12,Anhui,Coal,6327.733084624707,57.10487817822205,ok,110.80897615920139
no_cap,1,bfbofccs,Region12Anhui,12,Anhui,Natural Gas,0.0,57.10487817822205,structural_zero,0.0
no_cap,1,bfbofccs,Region12Anhui,12,Anhui,Steel Scrap,1164.9395148357203,57.10487817822205,ok,20.39999999999983
no_cap,1,bfbofccs,Region12Anhui,12,Anhui,DRI,0.0,57.10487817822205,structural_zero,0.0
no_cap,1,bfbofccs,Region12Anhui,12,Anhui,Hydrogen,0.0,57.10487817822205,structural_zero,0.0
no_cap,1,bfbofccs,Region12Anhui,12,Anhui,Electricity,1086.369651975781,57.10487817822205,ok,19.024112941547035
no_cap,1,bfbofccs,Region13Fujian,13,Fujian,Investment,73249.02332543056,75.18272119814617,ok,974.2800228310533
no_cap,1,bfbofccs,Region13Fujian,13,Fujian,Fixed O&M,10987.963285611517,75.18272119814617,ok,146.1501141552516
no_cap,1,bfbofccs,Region13Fujian,13,Fujian,Variable O&M,0.0,75.18272119814617,ok,0.0
no_cap,1,bfbofccs,Region13Fujian,13,Fujian,Coal,7785.524593690587,75.18272119814617,ok,103.55470604970014
no_cap,1,bfbofccs,Region13Fujian,13,Fujian,Natural Gas,0.0,75.18272119814617,structural_zero,0.0
no_cap,1,bfbofccs,Region13Fujian,13,Fujian,Steel Scrap,1533.7275124421303,75.18272119814617,ok,20.399999999999316
no_cap,1,bfbofccs,Region13Fujian,13,Fujian,DRI,0.0,75.18272119814617,structural_zero,0.0
no_cap,1,bfbofccs,Region13Fujian,13,Fujian,Hydrogen,0.0,75.18272119814617,structural_zero,0.0
no_cap,1,bfbofccs,Region13Fujian,13,Fujian,Electricity,1467.1735596616682,75.18272119814617,ok,19.514770631870203
no_cap,1,bfbofccs,Region14Jiangxi,14,Jiangxi,Investment,65332.74183025568,67.05745812216512,ok,974.2800228310571
no_cap,1,bfbofccs,Region14Jiangxi,14,Jiangxi,Fixed O&M,9800.455159515472,67.05745812216512,ok,146.15011415525214
no_cap,1,bfbofccs,Region14Jiangxi,14,Jiangxi,Variable O&M,0.0,67.05745812216512,ok,0.0
no_cap,1,bfbofccs,Region14Jiangxi,14,Jiangxi,Coal,8379.15145962602,67.05745812216512,ok,124.95480285520073
no_cap,1,bfbofccs,Region14Jiangxi,14,Jiangxi,Natural Gas,0.0,67.05745812216512,structural_zero,0.0
no_cap,1,bfbofccs,Region14Jiangxi,14,Jiangxi,Steel Scrap,1367.9721456919235,67.05745812216512,ok,20.39999999999635
no_cap,1,bfbofccs,Region14Jiangxi,14,Jiangxi,DRI,0.0,67.05745812216512,structural_zero,0.0
no_cap,1,bfbofccs,Region14Jiangxi,14,Jiangxi,Hydrogen,0.0,67.05745812216512,structural_zero,0.0
no_cap,1,bfbofccs,Region14Jiangxi,14,Jiangxi,Electricity,1238.6500402948843,67.05745812216512,ok,18.471473195991333
no_cap,1,bfbofccs,Region15Shandong,15,Shandong,Investment,83707.50802308784,85.917298991568,ok,974.2800228310595
no_cap,1,bfbofccs,Region15Shandong,15,Shandong,Fixed O&M,12556.823055528626,85.917298991568,ok,146.15011415525254
no_cap,1,bfbofccs,Region15Shandong,15,Shandong,Variable O&M,0.0,85.917298991568,ok,0.0
no_cap,1,bfbofccs,Region15Shandong,15,Shandong,Coal,9239.937651830322,85.917298991568,ok,107.54455459240097
no_cap,1,bfbofccs,Region15Shandong,15,Shandong,Natural Gas,0.0,85.917298991568,structural_zero,0.0
no_cap,1,bfbofccs,Region15Shandong,15,Shandong,Steel Scrap,1752.7128994278073,85.917298991568,ok,20.399999999997906
no_cap,1,bfbofccs,Region15Shandong,15,Shandong,DRI,0.0,85.917298991568,structural_zero,0.0
no_cap,1,bfbofccs,Region15Shandong,15,Shandong,Hydrogen,0.0,85.917298991568,structural_zero,0.0
no_cap,1,bfbofccs,Region15Shandong,15,Shandong,Electricity,1534.678910186401,85.917298991568,ok,17.86228068385874
no_cap,1,bfbofccs,Region16Henan,16,Henan,Investment,45092.12945688935,46.28251467772159,ok,974.2800228310575
no_cap,1,bfbofccs,Region16Henan,16,Henan,Fixed O&M,6764.194803541149,46.28251467772159,ok,146.15011415525225
no_cap,1,bfbofccs,Region16Henan,16,Henan,Variable O&M,0.0,46.28251467772159,ok,0.0
no_cap,1,bfbofccs,Region16Henan,16,Henan,Coal,5044.581598995634,46.28251467772159,ok,108.99540861430067
no_cap,1,bfbofccs,Region16Henan,16,Henan,Natural Gas,0.0,46.28251467772159,structural_zero,0.0
no_cap,1,bfbofccs,Region16Henan,16,Henan,Steel Scrap,944.1632994253703,46.28251467772159,ok,20.399999999996755
no_cap,1,bfbofccs,Region16Henan,16,Henan,DRI,0.0,46.28251467772159,structural_zero,0.0
no_cap,1,bfbofccs,Region16Henan,16,Henan,Hydrogen,0.0,46.28251467772159,structural_zero,0.0
no_cap,1,bfbofccs,Region16Henan,16,Henan,Electricity,863.3494250226007,46.28251467772159,ok,18.653900528835784
no_cap,1,bfbofccs,Region17Hubei,17,Hubei,Investment,44352.769433982656,45.52363632080065,ok,974.2800228310629
no_cap,1,bfbofccs,Region17Hubei,17,Hubei,Fixed O&M,6653.284645047237,45.52363632080065,ok,146.15011415525302
no_cap,1,bfbofccs,Region17Hubei,17,Hubei,Variable O&M,0.0,45.52363632080065,ok,0.0
no_cap,1,bfbofccs,Region17Hubei,17,Hubei,Coal,5448.972456091877,45.52363632080065,ok,119.69545705210139
no_cap,1,bfbofccs,Region17Hubei,17,Hubei,Natural Gas,0.0,45.52363632080065,structural_zero,0.0
no_cap,1,bfbofccs,Region17Hubei,17,Hubei,Steel Scrap,928.6821809441136,45.52363632080065,ok,20.399999999995178
no_cap,1,bfbofccs,Region17Hubei,17,Hubei,DRI,0.0,45.52363632080065,structural_zero,0.0
no_cap,1,bfbofccs,Region17Hubei,17,Hubei,Hydrogen,0.0,45.52363632080065,structural_zero,0.0
no_cap,1,bfbofccs,Region17Hubei,17,Hubei,Electricity,835.2696182653433,45.52363632080065,ok,18.34804259438502
no_cap,1,bfbofccs,Region18Hunan,18,Hunan,Investment,47564.011791988145,48.819652130171875,ok,974.2800228310576
no_cap,1,bfbofccs,Region18Hunan,18,Hunan,Fixed O&M,7134.997731844323,48.819652130171875,ok,146.15011415525225
no_cap,1,bfbofccs,Region18Hunan,18,Hunan,Variable O&M,0.0,48.819652130171875,ok,0.0
no_cap,1,bfbofccs,Region18Hunan,18,Hunan,Coal,6135.6651034166525,48.819652130171875,ok,125.68022990120087
no_cap,1,bfbofccs,Region18Hunan,18,Hunan,Natural Gas,0.0,48.819652130171875,structural_zero,0.0
no_cap,1,bfbofccs,Region18Hunan,18,Hunan,Steel Scrap,995.9209034552856,48.819652130171875,ok,20.39999999999548
no_cap,1,bfbofccs,Region18Hunan,18,Hunan,DRI,0.0,48.819652130171875,structural_zero,0.0
no_cap,1,bfbofccs,Region18Hunan,18,Hunan,Hydrogen,0.0,48.819652130171875,structural_zero,0.0
no_cap,1,bfbofccs,Region18Hunan,18,Hunan,Electricity,882.7469163827941,48.819652130171875,ok,18.081794479588936
no_cap,1,bfbofccs,Region19Guangdong,19,Guangdong,Investment,298597.7052430074,306.48037345089483,ok,974.2800228310527
no_cap,1,bfbofccs,Region19Guangdong,19,Guangdong,Fixed O&M,44792.1415661924,306.48037345089483,ok,146.15011415525152
no_cap,1,bfbofccs,Region19Guangdong,19,Guangdong,Variable O&M,0.0,306.48037345089483,ok,0.0
no_cap,1,bfbofccs,Region19Guangdong,19,Guangdong,Coal,32960.29525408897,306.48037345089483,ok,107.54455459240022
no_cap,1,bfbofccs,Region19Guangdong,19,Guangdong,Natural Gas,0.0,306.48037345089483,structural_zero,0.0
no_cap,1,bfbofccs,Region19Guangdong,19,Guangdong,Steel Scrap,6252.199618398066,306.48037345089483,ok,20.399999999999388
no_cap,1,bfbofccs,Region19Guangdong,19,Guangdong,DRI,0.0,306.48037345089483,structural_zero,0.0
no_cap,1,bfbofccs,Region19Guangdong,19,Guangdong,Hydrogen,0.0,306.48037345089483,structural_zero,0.0
no_cap,1,bfbofccs,Region19Guangdong,19,Guangdong,Electricity,6352.14933821006,306.48037345089483,ok,20.72612111074649
no_cap,1,bfbofccs,Region20Guangxi,20,Guangxi,Investment,58187.97496073656,59.72407685385412,ok,974.280022831053
no_cap,1,bfbofccs,Region20Guangxi,20,Guangxi,Fixed O&M,8728.680650007798,59.72407685385412,ok,146.15011415525157
no_cap,1,bfbofccs,Region20Guangxi,20,Guangxi,Variable O&M,0.0,59.72407685385412,ok,0.0
no_cap,1,bfbofccs,Region20Guangxi,20,Guangxi,Coal,7419.48479252166,59.72407685385412,ok,124.22937587930025
no_cap,1,bfbofccs,Region20Guangxi,20,Guangxi,Natural Gas,0.0,59.72407685385412,structural_zero,0.0
no_cap,1,bfbofccs,Region20Guangxi,20,Guangxi,Steel Scrap,1218.371167818522,59.72407685385412,ok,20.399999999998293
no_cap,1,bfbofccs,Region20Guangxi,20,Guangxi,DRI,0.0,59.72407685385412,structural_zero,0.0
no_cap,1,bfbofccs,Region20Guangxi,20,Guangxi,Hydrogen,0.0,59.72407685385412,structural_zero,0.0
no_cap,1,bfbofccs,Region20Guangxi,20,Guangxi,Electricity,1185.3405621912668,59.72407685385412,ok,19.846946568832134
