zone,Investment,FixedOM,VariableOM,Startup,NonServedDemand,Supply,UnmetPolicyPenalty,Total
aluminum_Region3Hebei_aluminum_Region10Jiangsu,0.0,0.0,5811.815243495906,0.0,0.0,0.0,0.0,5811.815243495906
aluminum_Region3Hebei_aluminum_Region11Zhejiang,0.0,0.0,3562.3224249851733,0.0,0.0,0.0,0.0,3562.3224249851733
aluminum_Region3Hebei_aluminum_Region12Anhui,0.0,0.0,7028.632083326481,0.0,0.0,0.0,0.0,7028.632083326481
aluminum_Region3Hebei_aluminum_Region13Fujian,0.0,0.0,6439.65399115699,0.0,0.0,0.0,0.0,6439.65399115699
aluminum_Region3Hebei_aluminum_Region14Jiangxi,0.0,0.0,5184.654562320321,0.0,0.0,0.0,0.0,5184.654562320321
aluminum_Region3Hebei_aluminum_Region15Shandong,0.0,0.0,1566.3150069317685,0.0,0.0,0.0,0.0,1566.3150069317685
aluminum_Region3Hebei_aluminum_Region16Henan,0.0,0.0,1341.4391456063956,0.0,0.0,0.0,0.0,1341.4391456063956
aluminum_Region3Hebei_aluminum_Region17Hubei,0.0,0.0,3137.0389134623047,0.0,0.0,0.0,0.0,3137.0389134623047
aluminum_Region3Hebei_aluminum_Region18Hunan,0.0,0.0,2876.060817930001,0.0,0.0,0.0,0.0,2876.060817930001
aluminum_Region3Hebei_aluminum_Region19Guangdong,0.0,0.0,4867.681597100336,0.0,0.0,0.0,0.0,4867.681597100336
aluminum_Region3Hebei_aluminum_Region20Guangxi,0.0,0.0,1260.0154700941505,0.0,0.0,0.0,0.0,1260.0154700941505
aluminum_Region3Hebei_aluminum_Region21Hainan,0.0,0.0,1697.0663992890545,0.0,0.0,0.0,0.0,1697.0663992890545
aluminum_Region3Hebei_aluminum_Region22Chongqing,0.0,0.0,1050.1956128197878,0.0,0.0,0.0,0.0,1050.1956128197878
aluminum_Region3Hebei_aluminum_Region23Sichuan,0.0,0.0,1772.5499903256905,0.0,0.0,0.0,0.0,1772.5499903256905
aluminum_Region3Hebei_aluminum_Region24Guizhou,0.0,0.0,1006.167900775153,0.0,0.0,0.0,0.0,1006.167900775153
aluminum_Region3Hebei_aluminum_Region25Yunnan,0.0,0.0,1222.290566378777,0.0,0.0,0.0,0.0,1222.290566378777
aluminum_Region3Hebei_aluminum_Region27Shaanxi,0.0,0.0,1099.7175607746096,0.0,0.0,0.0,0.0,1099.7175607746096
aluminum_Region3Hebei_aluminum_Region28Gansu,0.0,0.0,1711.3571550682245,0.0,0.0,0.0,0.0,1711.3571550682245
aluminum_Region3Hebei_aluminum_Region29Qinghai,0.0,0.0,1615.9781445891708,0.0,0.0,0.0,0.0,1615.9781445891708
aluminum_Region3Hebei_aluminum_Region30Ningxia,0.0,0.0,1046.2396367654712,0.0,0.0,0.0,0.0,1046.2396367654712
aluminum_Region3Hebei_aluminum_Region31Xinjiang,0.0,0.0,3417.374432231335,0.0,0.0,0.0,0.0,3417.374432231335
aluminum_Region4Shanxi_aluminum_Region1Beijing,0.0,0.0,3.2343826172624407e6,0.0,0.0,0.0,0.0,3.2343826172624407e6
aluminum_Region4Shanxi_aluminum_Region2Tianjin,0.0,0.0,5.124086450672993e6,0.0,0.0,0.0,0.0,5.124086450672993e6
aluminum_Region4Shanxi_aluminum_Region3Hebei,0.0,0.0,5.149481913179467e7,0.0,0.0,0.0,0.0,5.149481913179467e7
aluminum_Region4Shanxi_aluminum_Region5Innermongolia,0.0,0.0,2533.898068578738,0.0,0.0,0.0,0.0,2533.898068578738
aluminum_Region4Shanxi_aluminum_Region6Liaoning,0.0,0.0,2.1841215053465453e8,0.0,0.0,0.0,0.0,2.1841215053465453e8
aluminum_Region4Shanxi_aluminum_Region7Jilin,0.0,0.0,271278.8312456322,0.0,0.0,0.0,0.0,271278.8312456322
aluminum_Region4Shanxi_aluminum_Region8Heilongjiang,0.0,0.0,175223.11928022263,0.0,0.0,0.0,0.0,175223.11928022263
aluminum_Region4Shanxi_aluminum_Region9Shanghai,0.0,0.0,4065.8914153941855,0.0,0.0,0.0,0.0,4065.8914153941855
aluminum_Region4Shanxi_aluminum_Region10Jiangsu,0.0,0.0,9489.974717102648,0.0,0.0,0.0,0.0,9489.974717102648
aluminum_Region4Shanxi_aluminum_Region11Zhejiang,0.0,0.0,4930.313369955502,0.0,0.0,0.0,0.0,4930.313369955502
aluminum_Region4Shanxi_aluminum_Region12Anhui,0.0,0.0,6.094737707499775e7,0.0,0.0,0.0,0.0,6.094737707499775e7
aluminum_Region4Shanxi_aluminum_Region13Fujian,0.0,0.0,1.1576731483433622e8,0.0,0.0,0.0,0.0,1.1576731483433622e8
aluminum_Region4Shanxi_aluminum_Region14Jiangxi,0.0,0.0,2.0307208040671661e8,0.0,0.0,0.0,0.0,2.0307208040671661e8
aluminum_Region4Shanxi_aluminum_Region15Shandong,0.0,0.0,3034.062824044178,0.0,0.0,0.0,0.0,3034.062824044178
aluminum_Region4Shanxi_aluminum_Region16Henan,0.0,0.0,290850.7284249578,0.0,0.0,0.0,0.0,290850.7284249578
aluminum_Region4Shanxi_aluminum_Region17Hubei,0.0,0.0,1.5508896088461784e8,0.0,0.0,0.0,0.0,1.5508896088461784e8
aluminum_Region4Shanxi_aluminum_Region18Hunan,0.0,0.0,2.356633776574054e8,0.0,0.0,0.0,0.0,2.356633776574054e8
aluminum_Region4Shanxi_aluminum_Region19Guangdong,0.0,0.0,3.5291794332221165e7,0.0,0.0,0.0,0.0,3.5291794332221165e7
