zone,Investment,FixedOM,VariableOM,Startup,NonServedDemand,Supply,UnmetPolicyPenalty,Total
aluminum_Region5Innermongolia_aluminum_Region9Shanghai,0.0,0.0,1390.6828119074212,0.0,0.0,0.0,0.0,1390.6828119074212
aluminum_Region5Innermongolia_aluminum_Region10Jiangsu,0.0,0.0,1848.332803113823,0.0,0.0,0.0,0.0,1848.332803113823
aluminum_Region5Innermongolia_aluminum_Region11Zhejiang,0.0,0.0,1213.7485947996245,0.0,0.0,0.0,0.0,1213.7485947996245
aluminum_Region5Innermongolia_aluminum_Region12Anhui,0.0,0.0,1526.6683641722936,0.0,0.0,0.0,0.0,1526.6683641722936
aluminum_Region5Innermongolia_aluminum_Region13Fujian,0.0,0.0,757.3770015521015,0.0,0.0,0.0,0.0,757.3770015521015
aluminum_Region5Innermongolia_aluminum_Region14Jiangxi,0.0,0.0,1081.533538995847,0.0,0.0,0.0,0.0,1081.533538995847
aluminum_Region5Innermongolia_aluminum_Region15Shandong,0.0,0.0,103567.18261701064,0.0,0.0,0.0,0.0,103567.18261701064
aluminum_Region5Innermongolia_aluminum_Region16Henan,0.0,0.0,2154.3471616259335,0.0,0.0,0.0,0.0,2154.3471616259335
aluminum_Region5Innermongolia_aluminum_Region17Hubei,0.0,0.0,1171.4034763389525,0.0,0.0,0.0,0.0,1171.4034763389525
aluminum_Region5Innermongolia_aluminum_Region18Hunan,0.0,0.0,889.601552042699,0.0,0.0,0.0,0.0,889.601552042699
aluminum_Region5Innermongolia_aluminum_Region19Guangdong,0.0,0.0,911.8787324258427,0.0,0.0,0.0,0.0,911.8787324258427
aluminum_Region5Innermongolia_aluminum_Region20Guangxi,0.0,0.0,671.2229359972979,0.0,0.0,0.0,0.0,671.2229359972979
aluminum_Region5Innermongolia_aluminum_Region21Hainan,0.0,0.0,646.7816954747527,0.0,0.0,0.0,0.0,646.7816954747527
aluminum_Region5Innermongolia_aluminum_Region22Chongqing,0.0,0.0,582.3541248220669,0.0,0.0,0.0,0.0,582.3541248220669
