zone,Investment_cap,FixedOM_cap,VariableOM_cap,Startup_cap,NonServedDemand_cap,Supply_cap,UnmetPolicyPenalty_cap,Total_cap,Investment_no_cap,FixedOM_no_cap,VariableOM_no_cap,Startup_no_cap,NonServedDemand_no_cap,Supply_no_cap,UnmetPolicyPenalty_no_cap,Total_no_cap,Investment_diff,FixedOM_diff,VariableOM_diff,Startup_diff,NonServedDemand_diff,Supply_diff,UnmetPolicyPenalty_diff,Total_diff,Total_pct_change
cement_Region23Sichuan_cement_Region30Ningxia,0.0,0.0,1294.2868590205053,0.0,0.0,0.0,0.0,1294.2868590205053,0.0,0.0,370.03977278572575,0.0,0.0,0.0,0.0,370.03977278572575,0.0,0.0,924.2470862347795,0.0,0.0,0.0,0.0,924.2470862347795,249.76966104937364
cement_Region23Sichuan_cement_Region31Xinjiang,0.0,0.0,1359.5409246411882,0.0,0.0,0.0,0.0,1359.5409246411882,0.0,0.0,391.83674817099813,0.0,0.0,0.0,0.0,391.83674817099813,0.0,0.0,967.7041764701901,0.0,0.0,0.0,0.0,967.7041764701901,246.96616154232746
cement_Region23Sichuan_cement_Region3Hebei,0.0,0.0,1228.6076547248583,0.0,0.0,0.0,0.0,1228.6076547248583,0.0,0.0,397.9142998229691,0.0,0.0,0.0,0.0,397.9142998229691,0.0,0.0,830.6933549018893,0.0,0.0,0.0,0.0,830.6933549018893,208.7618754268098
cement_Region23Sichuan_cement_Region4Shanxi,0.0,0.0,1235.0597593785944,0.0,0.0,0.0,0.0,1235.0597593785944,0.0,0.0,374.8137257771908,0.0,0.0,0.0,0.0,374.8137257771908,0.0,0.0,860.2460336014036,0.0,0.0,0.0,0.0,860.2460336014036,229.51294855001643
cement_Region23Sichuan_cement_Region5Innermongolia,0.0,0.0,1155.4147921714607,0.0,0.0,0.0,0.0,1155.4147921714607,0.0,0.0,368.143225443472,0.0,0.0,0.0,0.0,368.143225443472,0.0,0.0,787.2715667279888,0.0,0.0,0.0,0.0,787.2715667279888,213.84926091730395
cement_Region23Sichuan_cement_Region6Liaoning,0.0,0.0,1400.5266447589315,0.0,0.0,0.0,0.0,1400.5266447589315,0.0,0.0,405.5391006156484,0.0,0.0,0.0,0.0,405.5391006156484,0.0,0.0,994.9875441432831,0.0,0.0,0.0,0.0,994.9875441432831,245.3493492077074
cement_Region23Sichuan_cement_Region7Jilin,0.0,0.0,1370.002241017389,0.0,0.0,0.0,0.0,1370.002241017389,0.0,0.0,404.8439945756634,0.0,0.0,0.0,0.0,404.8439945756634,0.0,0.0,965.1582464417256,0.0,0.0,0.0,0.0,965.1582464417256,238.40251044191842
cement_Region23Sichuan_cement_Region8Heilongjiang,0.0,0.0,1338.3271600332882,0.0,0.0,0.0,0.0,1338.3271600332882,0.0,0.0,399.2410265587893,0.0,0.0,0.0,0.0,399.2410265587893,0.0,0.0,939.0861334744989,0.0,0.0,0.0,0.0,939.0861334744989,235.21784360912014
cement_Region23Sichuan_cement_Region9Shanghai,0.0,0.0,1492.411459748847,0.0,0.0,0.0,0.0,1492.411459748847,0.0,0.0,407.93748699643913,0.0,0.0,0.0,0.0,407.93748699643913,0.0,0.0,1084.473972752408,0.0,0.0,0.0,0.0,1084.473972752408,265.8431763006556
cement_Region24Guizhou_cement_Region10Jiangsu,0.0,0.0,1746.5558111659436,0.0,0.0,0.0,0.0,1746.5558111659436,0.0,0.0,437.712651699793,0.0,0.0,0.0,0.0,437.712651699793,0.0,0.0,1308.8431594661506,0.0,0.0,0.0,0.0,1308.8431594661506,299.01880934522904
cement_Region24Guizhou_cement_Region11Zhejiang,0.0,0.0,1643.4066687926834,0.0,0.0,0.0,0.0,1643.4066687926834,0.0,0.0,413.4273608538988,0.0,0.0,0.0,0.0,413.4273608538988,0.0,0.0,1229.9793079387846,0.0,0.0,0.0,0.0,1229.9793079387846,297.5079601404144
cement_Region24Guizhou_cement_Region12Anhui,0.0,0.0,1706.2568703936397,0.0,0.0,0.0,0.0,1706.2568703936397,0.0,0.0,452.03192226685593,0.0,0.0,0.0,0.0,452.03192226685593,0.0,0.0,1254.2249481267838,0.0,0.0,0.0,0.0,1254.2249481267838,277.46379986552256
cement_Region24Guizhou_cement_Region13Fujian,0.0,0.0,1553.2419115614186,0.0,0.0,0.0,0.0,1553.2419115614186,0.0,0.0,434.75401285113344,0.0,0.0,0.0,0.0,434.75401285113344,0.0,0.0,1118.4878987102852,0.0,0.0,0.0,0.0,1118.4878987102852,257.26913740834704
cement_Region24Guizhou_cement_Region14Jiangxi,0.0,0.0,1953.9279549912967,0.0,0.0,0.0,0.0,1953.9279549912967,0.0,0.0,455.3271994783243,0.0,0.0,0.0,0.0,455.3271994783243,0.0,0.0,1498.6007555129725,0.0,0.0,0.0,0.0,1498.6007555129725,329.12612232037606
cement_Region24Guizhou_cement_Region15Shandong,0.0,0.0,1474.8556420104762,0.0,0.0,0.0,0.0,1474.8556420104762,0.0,0.0,422.1641979168993,0.0,0.0,0.0,0.0,422.1641979168993,0.0,0.0,1052.691444093577,0.0,0.0,0.0,0.0,1052.691444093577,249.35592579567668
cement_Region24Guizhou_cement_Region16Henan,0.0,0.0,1341.843212589855,0.0,0.0,0.0,0.0,1341.843212589855,0.0,0.0,436.3992171885259,0.0,0.0,0.0,0.0,436.3992171885259,0.0,0.0,905.4439954013292,0.0,0.0,0.0,0.0,905.4439954013292,207.48066443257952
cement_Region24Guizhou_cement_Region17Hubei,0.0,0.0,1792.544738415475,0.0,0.0,0.0,0.0,1792.544738415475,0.0,0.0,473.64766180926733,0.0,0.0,0.0,0.0,473.64766180926733,0.0,0.0,1318.8970766062075,0.0,0.0,0.0,0.0,1318.8970766062075,278.45531245065297
cement_Region24Guizhou_cement_Region18Hunan,0.0,0.0,1971.719889008907,0.0,0.0,0.0,0.0,1971.719889008907,0.0,0.0,477.2374969702504,0.0,0.0,0.0,0.0,477.2374969702504,0.0,0.0,1494.4823920386566,0.0,0.0,0.0,0.0,1494.4823920386566,313.15275969017546
cement_Region24Guizhou_cement_Region19Guangdong,0.0,0.0,4204.703078210583,0.0,0.0,0.0,0.0,4204.703078210583,0.0,0.0,949.8284380600452,0.0,0.0,0.0,0.0,949.8284380600452,0.0,0.0,3254.8746401505377,0.0,0.0,0.0,0.0,3254.8746401505377,342.6802683228121
cement_Region24Guizhou_cement_Region1Beijing,0.0,0.0,1289.7069414461075,0.0,0.0,0.0,0.0,1289.7069414461075,0.0,0.0,402.8356008060657,0.0,0.0,0.0,0.0,402.8356008060657,0.0,0.0,886.8713406400418,0.0,0.0,0.0,0.0,886.8713406400418,220.157140745612
cement_Region24Guizhou_cement_Region20Guangxi,0.0,0.0,2359.1079715089463,0.0,0.0,0.0,0.0,2359.1079715089463,0.0,0.0,689.6394741233264,0.0,0.0,0.0,0.0,689.6394741233264,0.0,0.0,1669.46849738562,0.0,0.0,0.0,0.0,1669.46849738562,242.0784424365873
cement_Region24Guizhou_cement_Region21Hainan,0.0,0.0,1584.7346610019051,0.0,0.0,0.0,0.0,1584.7346610019051,0.0,0.0,404.62694668590666,0.0,0.0,0.0,0.0,404.62694668590666,0.0,0.0,1180.1077143159985,0.0,0.0,0.0,0.0,1180.1077143159985,291.65326827134476
cement_Region24Guizhou_cement_Region22Chongqing,0.0,0.0,947.6183270633344,0.0,0.0,0.0,0.0,947.6183270633344,0.0,0.0,533.0058179897649,0.0,0.0,0.0,0.0,533.0058179897649,0.0,0.0,414.6125090735695,0.0,0.0,0.0,0.0,414.6125090735695,77.78761414599253
cement_Region24Guizhou_cement_Region23Sichuan,0.0,0.0,665.4740731366494,0.0,0.0,0.0,0.0,665.4740731366494,0.0,0.0,430.9174168581502,0.0,0.0,0.0,0.0,430.9174168581502,0.0,0.0,234.5566562784992,0.0,0.0,0.0,0.0,234.5566562784992,54.431927581082384
cement_Region24Guizhou_cement_Region25Yunnan,0.0,0.0,618.922616539022,0.0,0.0,0.0,0.0,618.922616539022,0.0,0.0,329.3809516114251,0.0,0.0,0.0,0.0,329.3809516114251,0.0,0.0,289.5416649275969,0.0,0.0,0.0,0.0,289.5416649275969,87.90479944607512
cement_Region24Guizhou_cement_Region27Shaanxi,0.0,0.0,1429.0388789748597,0.0,0.0,0.0,0.0,1429.0388789748597,0.0,0.0,400.5214765463083,0.0,0.0,0.0,0.0,400.5214765463083,0.0,0.0,1028.5174024285513,0.0,0.0,0.0,0.0,1028.5174024285513,256.7945697437861
cement_Region24Guizhou_cement_Region28Gansu,0.0,0.0,1396.6610289269363,0.0,0.0,0.0,0.0,1396.6610289269363,0.0,0.0,414.4798077464444,0.0,0.0,0.0,0.0,414.4798077464444,0.0,0.0,982.1812211804919,0.0,0.0,0.0,0.0,982.1812211804919,236.96720632078066
cement_Region24Guizhou_cement_Region29Qinghai,0.0,0.0,1269.6500707652488,0.0,0.0,0.0,0.0,1269.6500707652488,0.0,0.0,402.3899329520759,0.0,0.0,0.0,0.0,402.3899329520759,0.0,0.0,867.2601378131728,0.0,0.0,0.0,0.0,867.2601378131728,215.52729499235818
cement_Region24Guizhou_cement_Region2Tianjin,0.0,0.0,1350.9283882048371,0.0,0.0,0.0,0.0,1350.9283882048371,0.0,0.0,410.6468938444038,0.0,0.0,0.0,0.0,410.6468938444038,0.0,0.0,940.2814943604333,0.0,0.0,0.0,0.0,940.2814943604333,228.97567434583124
cement_Region24Guizhou_cement_Region30Ningxia,0.0,0.0,1273.210668221829,0.0,0.0,0.0,0.0,1273.210668221829,0.0,0.0,390.3034112555926,0.0,0.0,0.0,0.0,390.3034112555926,0.0,0.0,882.9072569662364,0.0,0.0,0.0,0.0,882.9072569662364,226.21048945638321
cement_Region24Guizhou_cement_Region31Xinjiang,0.0,0.0,1343.4940901768207,0.0,0.0,0.0,0.0,1343.4940901768207,0.0,0.0,397.0273087259497,0.0,0.0,0.0,0.0,397.0273087259497,0.0,0.0,946.4667814508709,0.0,0.0,0.0,0.0,946.4667814508709,238.3883326535039
cement_Region24Guizhou_cement_Region3Hebei,0.0,0.0,1187.0980096357862,0.0,0.0,0.0,0.0,1187.0980096357862,0.0,0.0,408.5076219201176,0.0,0.0,0.0,0.0,408.5076219201176,0.0,0.0,778.5903877156686,0.0,0.0,0.0,0.0,778.5903877156686,190.59384597429116
cement_Region24Guizhou_cement_Region4Shanxi,0.0,0.0,1209.7433809851063,0.0,0.0,0.0,0.0,1209.7433809851063,0.0,0.0,391.80694419965226,0.0,0.0,0.0,0.0,391.80694419965226,0.0,0.0,817.9364367854541,0.0,0.0,0.0,0.0,817.9364367854541,208.76006637816502
cement_Region24Guizhou_cement_Region5Innermongolia,0.0,0.0,1145.709288209104,0.0,0.0,0.0,0.0,1145.709288209104,0.0,0.0,380.8784113215904,0.0,0.0,0.0,0.0,380.8784113215904,0.0,0.0,764.8308768875136,0.0,0.0,0.0,0.0,764.8308768875136,200.8070959531852
cement_Region24Guizhou_cement_Region6Liaoning,0.0,0.0,1408.3810950668064,0.0,0.0,0.0,0.0,1408.3810950668064,0.0,0.0,409.31040379293165,0.0,0.0,0.0,0.0,409.31040379293165,0.0,0.0,999.0706912738748,0.0,0.0,0.0,0.0,999.0706912738748,244.0863173806108
cement_Region24Guizhou_cement_Region7Jilin,0.0,0.0,1376.719699645059,0.0,0.0,0.0,0.0,1376.719699645059,0.0,0.0,408.55111172447266,0.0,0.0,0.0,0.0,408.55111172447266,0.0,0.0,968.1685879205864,0.0,0.0,0.0,0.0,968.1685879205864,236.97612370555007
cement_Region24Guizhou_cement_Region8Heilongjiang,0.0,0.0,1346.0019282579412,0.0,0.0,0.0,0.0,1346.0019282579412,0.0,0.0,402.9244734710368,0.0,0.0,0.0,0.0,402.9244734710368,0.0,0.0,943.0774547869045,0.0,0.0,0.0,0.0,943.0774547869045,234.058121777181
cement_Region24Guizhou_cement_Region9Shanghai,0.0,0.0,1565.323241303778,0.0,0.0,0.0,0.0,1565.323241303778,0.0,0.0,411.6807814781429,0.0,0.0,0.0,0.0,411.6807814781429,0.0,0.0,1153.6424598256353,0.0,0.0,0.0,0.0,1153.6424598256353,280.22742662008017
cement_Region25Yunnan_cement_Region10Jiangsu,0.0,0.0,1661.6909144727722,0.0,0.0,0.0,0.0,1661.6909144727722,0.0,0.0,428.74494554752926,0.0,0.0,0.0,0.0,428.74494554752926,0.0,0.0,1232.945968925243,0.0,0.0,0.0,0.0,1232.945968925243,287.5709630467382
cement_Region25Yunnan_cement_Region11Zhejiang,0.0,0.0,1527.0072142073873,0.0,0.0,0.0,0.0,1527.0072142073873,0.0,0.0,413.28137864377675,0.0,0.0,0.0,0.0,413.28137864377675,0.0,0.0,1113.7258355636104,0.0,0.0,0.0,0.0,1113.7258355636104,269.4836721698932
cement_Region25Yunnan_cement_Region12Anhui,0.0,0.0,1696.6374526289887,0.0,0.0,0.0,0.0,1696.6374526289887,0.0,0.0,438.2816389221285,0.0,0.0,0.0,0.0,438.2816389221285,0.0,0.0,1258.3558137068603,0.0,0.0,0.0,0.0,1258.3558137068603,287.111232129539
cement_Region25Yunnan_cement_Region13Fujian,0.0,0.0,1598.254773737469,0.0,0.0,0.0,0.0,1598.254773737469,0.0,0.0,427.4948101862493,0.0,0.0,0.0,0.0,427.4948101862493,0.0,0.0,1170.7599635512197,0.0,0.0,0.0,0.0,1170.7599635512197,273.8653044796374
cement_Region25Yunnan_cement_Region14Jiangxi,0.0,0.0,1824.877001318289,0.0,0.0,0.0,0.0,1824.877001318289,0.0,0.0,442.10413186976984,0.0,0.0,0.0,0.0,442.10413186976984,0.0,0.0,1382.7728694485193,0.0,0.0,0.0,0.0,1382.7728694485193,312.7708541425352
cement_Region25Yunnan_cement_Region15Shandong,0.0,0.0,1512.6051739062236,0.0,0.0,0.0,0.0,1512.6051739062236,0.0,0.0,420.209709660864,0.0,0.0,0.0,0.0,420.209709660864,0.0,0.0,1092.3954642453596,0.0,0.0,0.0,0.0,1092.3954642453596,259.9643556849251
cement_Region25Yunnan_cement_Region16Henan,0.0,0.0,1486.547938524753,0.0,0.0,0.0,0.0,1486.547938524753,0.0,0.0,428.5950070199382,0.0,0.0,0.0,0.0,428.5950070199382,0.0,0.0,1057.9529315048148,0.0,0.0,0.0,0.0,1057.9529315048148,246.84210365885085
cement_Region25Yunnan_cement_Region17Hubei,0.0,0.0,1797.5860015205094,0.0,0.0,0.0,0.0,1797.5860015205094,0.0,0.0,451.5063556667802,0.0,0.0,0.0,0.0,451.5063556667802,0.0,0.0,1346.0796458537293,0.0,0.0,0.0,0.0,1346.0796458537293,298.1308300446517
cement_Region25Yunnan_cement_Region18Hunan,0.0,0.0,2002.590737610656,0.0,0.0,0.0,0.0,2002.590737610656,0.0,0.0,454.29753182881075,0.0,0.0,0.0,0.0,454.29753182881075,0.0,0.0,1548.2932057818452,0.0,0.0,0.0,0.0,1548.2932057818452,340.8103934769507
cement_Region25Yunnan_cement_Region19Guangdong,0.0,0.0,3154.026438451403,0.0,0.0,0.0,0.0,3154.026438451403,0.0,0.0,698.6214859686036,0.0,0.0,0.0,0.0,698.6214859686036,0.0,0.0,2455.4049524827997,0.0,0.0,0.0,0.0,2455.4049524827997,351.4642766931945
cement_Region25Yunnan_cement_Region1Beijing,0.0,0.0,1354.7383907135927,0.0,0.0,0.0,0.0,1354.7383907135927,0.0,0.0,405.5693030290433,0.0,0.0,0.0,0.0,405.5693030290433,0.0,0.0,949.1690876845494,0.0,0.0,0.0,0.0,949.1690876845494,234.0337596054646
cement_Region25Yunnan_cement_Region20Guangxi,0.0,0.0,2460.754804869576,0.0,0.0,0.0,0.0,2460.754804869576,0.0,0.0,548.0823683911277,0.0,0.0,0.0,0.0,548.0823683911277,0.0,0.0,1912.6724364784486,0.0,0.0,0.0,0.0,1912.6724364784486,348.97536333690437
cement_Region25Yunnan_cement_Region21Hainan,0.0,0.0,1660.0361383828342,0.0,0.0,0.0,0.0,1660.0361383828342,0.0,0.0,411.0335675203024,0.0,0.0,0.0,0.0,411.0335675203024,0.0,0.0,1249.0025708625317,0.0,0.0,0.0,0.0,1249.0025708625317,303.86875174150805
cement_Region25Yunnan_cement_Region22Chongqing,0.0,0.0,1885.49014630055,0.0,0.0,0.0,0.0,1885.49014630055,0.0,0.0,472.0706584625396,0.0,0.0,0.0,0.0,472.0706584625396,0.0,0.0,1413.4194878380104,0.0,0.0,0.0,0.0,1413.4194878380104,299.4084598355036
cement_Region25Yunnan_cement_Region23Sichuan,0.0,0.0,1646.5466995522884,0.0,0.0,0.0,0.0,1646.5466995522884,0.0,0.0,449.8314851192344,0.0,0.0,0.0,0.0,449.8314851192344,0.0,0.0,1196.715214433054,0.0,0.0,0.0,0.0,1196.715214433054,266.0363389449823
cement_Region25Yunnan_cement_Region24Guizhou,0.0,0.0,1888.0894314435136,0.0,0.0,0.0,0.0,1888.0894314435136,0.0,0.0,428.90936781833494,0.0,0.0,0.0,0.0,428.90936781833494,0.0,0.0,1459.1800636251787,0.0,0.0,0.0,0.0,1459.1800636251787,340.2070864171976
cement_Region25Yunnan_cement_Region27Shaanxi,0.0,0.0,1550.4937428945257,0.0,0.0,0.0,0.0,1550.4937428945257,0.0,0.0,406.4362993570989,0.0,0.0,0.0,0.0,406.4362993570989,0.0,0.0,1144.0574435374267,0.0,0.0,0.0,0.0,1144.0574435374267,281.48505567713744
cement_Region25Yunnan_cement_Region28Gansu,0.0,0.0,1505.965341110136,0.0,0.0,0.0,0.0,1505.965341110136,0.0,0.0,419.4769403932678,0.0,0.0,0.0,0.0,419.4769403932678,0.0,0.0,1086.4884007168682,0.0,0.0,0.0,0.0,1086.4884007168682,259.010280683907
cement_Region25Yunnan_cement_Region29Qinghai,0.0,0.0,1388.4077226631814,0.0,0.0,0.0,0.0,1388.4077226631814,0.0,0.0,408.28046802413087,0.0,0.0,0.0,0.0,408.28046802413087,0.0,0.0,980.1272546390505,0.0,0.0,0.0,0.0,980.1272546390505,240.06224431513127
cement_Region25Yunnan_cement_Region2Tianjin,0.0,0.0,1401.9012183077111,0.0,0.0,0.0,0.0,1401.9012183077111,0.0,0.0,411.7100385089078,0.0,0.0,0.0,0.0,411.7100385089078,0.0,0.0,990.1911797988033,0.0,0.0,0.0,0.0,990.1911797988033,240.5069313794202
cement_Region25Yunnan_cement_Region30Ningxia,0.0,0.0,1382.4238925685286,0.0,0.0,0.0,0.0,1382.4238925685286,0.0,0.0,396.8810665821113,0.0,0.0,0.0,0.0,396.8810665821113,0.0,0.0,985.5428259864173,0.0,0.0,0.0,0.0,985.5428259864173,248.32195561098072
cement_Region25Yunnan_cement_Region31Xinjiang,0.0,0.0,1362.7438746344133,0.0,0.0,0.0,0.0,1362.7438746344133,0.0,0.0,398.6084979027296,0.0,0.0,0.0,0.0,398.6084979027296,0.0,0.0,964.1353767316837,0.0,0.0,0.0,0.0,964.1353767316837,241.8752690432999
cement_Region25Yunnan_cement_Region3Hebei,0.0,0.0,1303.0857717483525,0.0,0.0,0.0,0.0,1303.0857717483525,0.0,0.0,409.499103147106,0.0,0.0,0.0,0.0,409.499103147106,0.0,0.0,893.5866686012465,0.0,0.0,0.0,0.0,893.5866686012465,218.21456060191656
cement_Region25Yunnan_cement_Region4Shanxi,0.0,0.0,1328.8809620770985,0.0,0.0,0.0,0.0,1328.8809620770985,0.0,0.0,397.2511813854158,0.0,0.0,0.0,0.0,397.2511813854158,0.0,0.0,931.6297806916828,0.0,0.0,0.0,0.0,931.6297806916828,234.51907114350635
cement_Region25Yunnan_cement_Region5Innermongolia,0.0,0.0,1214.937970588825,0.0,0.0,0.0,0.0,1214.937970588825,0.0,0.0,386.458644624255,0.0,0.0,0.0,0.0,386.458644624255,0.0,0.0,828.4793259645701,0.0,0.0,0.0,0.0,828.4793259645701,214.3772270303545
cement_Region25Yunnan_cement_Region6Liaoning,0.0,0.0,1411.735467462457,0.0,0.0,0.0,0.0,1411.735467462457,0.0,0.0,409.4768366721541,0.0,0.0,0.0,0.0,409.4768366721541,0.0,0.0,1002.258630790303,0.0,0.0,0.0,0.0,1002.258630790303,244.76564753594525
cement_Region25Yunnan_cement_Region7Jilin,0.0,0.0,1381.3823825768602,0.0,0.0,0.0,0.0,1381.3823825768602,0.0,0.0,409.1271167477422,0.0,0.0,0.0,0.0,409.1271167477422,0.0,0.0,972.255265829118,0.0,0.0,0.0,0.0,972.255265829118,237.6413652455569
cement_Region25Yunnan_cement_Region8Heilongjiang,0.0,0.0,1350.838417699954,0.0,0.0,0.0,0.0,1350.838417699954,0.0,0.0,404.3717480749114,0.0,0.0,0.0,0.0,404.3717480749114,0.0,0.0,946.4666696250426,0.0,0.0,0.0,0.0,946.4666696250426,234.05855481518608
cement_Region25Yunnan_cement_Region9Shanghai,0.0,0.0,1533.099986832747,0.0,0.0,0.0,0.0,1533.099986832747,0.0,0.0,412.8239467162501,0.0,0.0,0.0,0.0,412.8239467162501,0.0,0.0,1120.276040116497,0.0,0.0,0.0,0.0,1120.276040116497,271.3689574036523
cement_Region27Shaanxi_cement_Region10Jiangsu,0.0,0.0,2001.0862638267872,0.0,0.0,0.0,0.0,2001.0862638267872,0.0,0.0,485.3276970428806,0.0,0.0,0.0,0.0,485.3276970428806,0.0,0.0,1515.7585667839066,0.0,0.0,0.0,0.0,1515.7585667839066,312.316518513054
cement_Region27Shaanxi_cement_Region11Zhejiang,0.0,0.0,1800.0014396193549,0.0,0.0,0.0,0.0,1800.0014396193549,0.0,0.0,428.9916883273648,0.0,0.0,0.0,0.0,428.9916883273648,0.0,0.0,1371.0097512919901,0.0,0.0,0.0,0.0,1371.0097512919901,319.58888449273843
cement_Region27Shaanxi_cement_Region12Anhui,0.0,0.0,2130.758505148679,0.0,0.0,0.0,0.0,2130.758505148679,0.0,0.0,531.8533956358751,0.0,0.0,0.0,0.0,531.8533956358751,0.0,0.0,1598.9051095128038,0.0,0.0,0.0,0.0,1598.9051095128038,300.62891816290454
cement_Region27Shaanxi_cement_Region13Fujian,0.0,0.0,1669.104373114667,0.0,0.0,0.0,0.0,1669.104373114667,0.0,0.0,447.9250795838265,0.0,0.0,0.0,0.0,447.9250795838265,0.0,0.0,1221.1792935308404,0.0,0.0,0.0,0.0,1221.1792935308404,272.630256529832
cement_Region27Shaanxi_cement_Region14Jiangxi,0.0,0.0,2116.2245414032477,0.0,0.0,0.0,0.0,2116.2245414032477,0.0,0.0,466.1883939463106,0.0,0.0,0.0,0.0,466.1883939463106,0.0,0.0,1650.0361474569372,0.0,0.0,0.0,0.0,1650.0361474569372,353.94191895025307
cement_Region27Shaanxi_cement_Region15Shandong,0.0,0.0,1754.8272048064453,0.0,0.0,0.0,0.0,1754.8272048064453,0.0,0.0,458.9377005264853,0.0,0.0,0.0,0.0,458.9377005264853,0.0,0.0,1295.88950427996,0.0,0.0,0.0,0.0,1295.88950427996,282.3671933670601
cement_Region27Shaanxi_cement_Region16Henan,0.0,0.0,1345.912706298286,0.0,0.0,0.0,0.0,1345.912706298286,0.0,0.0,575.5443528223534,0.0,0.0,0.0,0.0,575.5443528223534,0.0,0.0,770.3683534759325,0.0,0.0,0.0,0.0,770.3683534759325,133.85038871430177
cement_Region27Shaanxi_cement_Region17Hubei,0.0,0.0,2288.060220231822,0.0,0.0,0.0,0.0,2288.060220231822,0.0,0.0,531.9395704006919,0.0,0.0,0.0,0.0,531.9395704006919,0.0,0.0,1756.1206498311299,0.0,0.0,0.0,0.0,1756.1206498311299,330.1353664116968
cement_Region27Shaanxi_cement_Region18Hunan,0.0,0.0,2212.5042832069985,0.0,0.0,0.0,0.0,2212.5042832069985,0.0,0.0,472.9406340768059,0.0,0.0,0.0,0.0,472.9406340768059,0.0,0.0,1739.5636491301925,0.0,0.0,0.0,0.0,1739.5636491301925,367.8186063512754
cement_Region27Shaanxi_cement_Region19Guangdong,0.0,0.0,2860.9789576452213,0.0,0.0,0.0,0.0,2860.9789576452213,0.0,0.0,606.3998444937292,0.0,0.0,0.0,0.0,606.3998444937292,0.0,0.0,2254.579113151492,0.0,0.0,0.0,0.0,2254.579113151492,371.7974424999719
cement_Region27Shaanxi_cement_Region1Beijing,0.0,0.0,1370.28334322335,0.0,0.0,0.0,0.0,1370.28334322335,0.0,0.0,412.897811995698,0.0,0.0,0.0,0.0,412.897811995698,0.0,0.0,957.3855312276519,0.0,0.0,0.0,0.0,957.3855312276519,231.8698485226235
cement_Region27Shaanxi_cement_Region20Guangxi,0.0,0.0,1887.5231739987153,0.0,0.0,0.0,0.0,1887.5231739987153,0.0,0.0,468.1025798790875,0.0,0.0,0.0,0.0,468.1025798790875,0.0,0.0,1419.4205941196278,0.0,0.0,0.0,0.0,1419.4205941196278,303.2285347554096
cement_Region27Shaanxi_cement_Region21Hainan,0.0,0.0,1541.8189235346892,0.0,0.0,0.0,0.0,1541.8189235346892,0.0,0.0,412.7185556618409,0.0,0.0,0.0,0.0,412.7185556618409,0.0,0.0,1129.1003678728484,0.0,0.0,0.0,0.0,1129.1003678728484,273.57635182217774
cement_Region27Shaanxi_cement_Region22Chongqing,0.0,0.0,1905.2072527518128,0.0,0.0,0.0,0.0,1905.2072527518128,0.0,0.0,489.0537146626562,0.0,0.0,0.0,0.0,489.0537146626562,0.0,0.0,1416.1535380891567,0.0,0.0,0.0,0.0,1416.1535380891567,289.5701424261757
cement_Region27Shaanxi_cement_Region23Sichuan,0.0,0.0,868.9073240598598,0.0,0.0,0.0,0.0,868.9073240598598,0.0,0.0,433.9651156447368,0.0,0.0,0.0,0.0,433.9651156447368,0.0,0.0,434.942208415123,0.0,0.0,0.0,0.0,434.942208415123,100.22515468067854
cement_Region27Shaanxi_cement_Region24Guizhou,0.0,0.0,1928.8873974980957,0.0,0.0,0.0,0.0,1928.8873974980957,0.0,0.0,412.8563676666089,0.0,0.0,0.0,0.0,412.8563676666089,0.0,0.0,1516.0310298314866,0.0,0.0,0.0,0.0,1516.0310298314866,367.20543718383846
cement_Region27Shaanxi_cement_Region25Yunnan,0.0,0.0,1085.717733201,0.0,0.0,0.0,0.0,1085.717733201,0.0,0.0,378.917374788916,0.0,0.0,0.0,0.0,378.917374788916,0.0,0.0,706.800358412084,0.0,0.0,0.0,0.0,706.800358412084,186.53152519221962
cement_Region27Shaanxi_cement_Region28Gansu,0.0,0.0,1407.431495578958,0.0,0.0,0.0,0.0,1407.431495578958,0.0,0.0,450.60788889388743,0.0,0.0,0.0,0.0,450.60788889388743,0.0,0.0,956.8236066850706,0.0,0.0,0.0,0.0,956.8236066850706,212.3406248021527
cement_Region27Shaanxi_cement_Region29Qinghai,0.0,0.0,1256.82806341641,0.0,0.0,0.0,0.0,1256.82806341641,0.0,0.0,415.98155370031066,0.0,0.0,0.0,0.0,415.98155370031066,0.0,0.0,840.8465097160994,0.0,0.0,0.0,0.0,840.8465097160994,202.13552794263515
cement_Region27Shaanxi_cement_Region2Tianjin,0.0,0.0,1493.9080803059517,0.0,0.0,0.0,0.0,1493.9080803059517,0.0,0.0,430.3863393389782,0.0,0.0,0.0,0.0,430.3863393389782,0.0,0.0,1063.5217409669735,0.0,0.0,0.0,0.0,1063.5217409669735,247.10861933964154
cement_Region27Shaanxi_cement_Region30Ningxia,0.0,0.0,1189.8584130439476,0.0,0.0,0.0,0.0,1189.8584130439476,0.0,0.0,384.86495755172473,0.0,0.0,0.0,0.0,384.86495755172473,0.0,0.0,804.9934554922229,0.0,0.0,0.0,0.0,804.9934554922229,209.16257500113767
cement_Region27Shaanxi_cement_Region31Xinjiang,0.0,0.0,1418.5946696833644,0.0,0.0,0.0,0.0,1418.5946696833644,0.0,0.0,403.5464192737202,0.0,0.0,0.0,0.0,403.5464192737202,0.0,0.0,1015.0482504096442,0.0,0.0,0.0,0.0,1015.0482504096442,251.53196805375453
